latitude,longitude,hhid,wilcah,distance_to_road_m
0.6593635,109.7196541,32106,321,13.930166062702314
0.658808,109.7193663,32107,321,22.354832655016907
0.6591543,109.7194114,32108,321,5.03420885935175
0.658471,109.7191357,32109,321,25.728761300812593
0.6601973,109.7204894,32110,321,3.76261058245717
-1.1168576,98.9923955,3408,34,25.035489592328737
-1.1162066,98.9946065,3410,34,63.89907190814705
3.1051674,99.5548026,2704,27,15.02956169374693
3.105475,99.55396,2705,27,3.855471349084337
3.1051871,99.5560302,2710,27,18.197782711069525
3.2133927,99.5715195,2605,26,10.072987415248273
3.2143386,99.5733826,2607,26,8.73947272550008
3.2138645,99.572875,2610,26,1.5040702962125287
-1.1165119,98.9959535,3402,34,36.743541805612324
-1.1156383,98.9956121,3404,34,12.891526056074845
-1.1159851,98.9953534,3407,34,60.67069629206896
-1.1153176,98.9935632,3409,34,7.816398309461762
-8.1273232,112.5668188,25506,255,9.47899933066219
-8.1270402,112.5660713,25503,255,15.236964999554427
-8.1272929,112.5666657,25502,255,7.595483012641159
-8.0971707,112.177038,27710,277,7.36661633923767
-5.2389169,103.9610985,13001,130,12.446414722535536
-5.2393533,103.9614867,13005,130,39.54160081054056
-5.2394475,103.9613819,13007,130,24.235409261669435
-5.2399413,103.9612386,13010,130,21.71390846546665
0.6600351,109.7191619,32105,321,78.04730162417972
-8.1252554,112.5643057,25505,255,13.366219296674938
-8.1268627,112.5658906,25510,255,4.518389624308378
3.4273422,98.491548,2304,23,64.79250221920526
1.8398445,127.648547,45603,456,6.683055622501377
-2.2385764,115.3011065,34705,347,15.654855742513455
-2.6318522,115.0806614,34404,344,25.704406324897214
-2.6309812,115.0810848,34405,344,19.04749083507864
-2.6310091,115.0811838,34406,344,30.173280740001182
-2.2453198,115.2920533,34701,347,5.837333371283459
-2.2451417,115.2926817,34702,347,20.475184420053264
-2.2405959,115.2981678,34703,347,3.9710788428904213
1.1383818,127.4700684,45704,457,11.546704329108048
-2.2406736,115.2981197,34707,347,1.604418373441764
3.428362,98.4910397,2301,23,147.34878492328622
3.427431,98.4921464,2302,23,2.8690863922106
3.4245503,98.4912761,2310,23,17.631059413343305
-5.2806267,104.7116612,12109,121,16.305755188805083
-5.2390601,103.9612253,13002,130,8.89380308207058
-5.2389167,103.9610883,13003,130,13.202475797706212
-5.2389478,103.9602497,13008,130,50.06874097889852
-5.2400182,103.9609002,13009,130,7.370620330210159
-2.244906,115.2919016,34706,347,41.57278926138548
3.1051484,99.5559468,2707,27,11.920085958871656
-7.3678919,108.5612252,22101,221,4.899140365090193
0.5564933,122.8885033,39903,399,11.421467781928007
0.556472,122.8884707,39902,399,7.649865725787175
0.5551529,122.8896377,39901,399,23.628421545972408
0.4556723,121.9366721,40204,402,23.60077068412537
0.4556469,121.9366935,40201,402,27.289546760232493
0.4566019,121.937309,40202,402,9.84824815495122
0.4580267,121.9371933,40203,402,8.386777032257843
0.4672317,121.951845,40401,404,5.472538398761069
0.4961625,121.8305725,40303,403,32.312929418562355
0.4963964,121.8305138,40304,403,6.190816022579886
0.4958614,121.8296109,40301,403,12.284745316986976
0.5497667,123.0668433,40808,408,26.214531329268286
0.5528728,123.0326086,40906,409,2.3989370220990596
0.553039,123.0297886,40908,409,11.68154351653926
0.6236503,122.9052892,40107,401,33.89860198958574
0.6239917,122.9055183,40108,401,15.22029229151972
0.6241217,122.9052283,40105,401,49.766123646585285
0.6233737,122.9052124,40106,401,36.908232948010564
0.6305196,122.9756153,40005,400,29.406782787422674
0.6301742,122.9768173,40006,400,8.328873531572066
0.6302383,122.9765617,40007,400,3.738743435713394
0.5565017,122.88855,39904,399,16.66878993052011
-7.3678914,108.5613922,22106,221,1.5186492743905307
-7.3679781,108.561506,22109,221,7.352105324710522
0.625698,122.9021978,40101,401,79.67292504830053
0.6271185,122.8996186,40102,401,18.309519928775753
0.6269554,122.9008132,40103,401,26.026087243762483
0.6273804,122.8975306,40104,401,0.3210381942944463
0.5492667,123.06623,40807,408,16.43644096674916
0.5501125,123.0663377,40805,408,12.173272656838476
0.4974099,121.82986,40302,403,21.515908631309237
-5.2810542,104.7120224,12106,121,11.088334250696427
-5.2797006,104.7118667,12108,121,4.228976512842213
-5.238737,103.9607358,13004,130,53.551886796630164
-7.2259145,107.9344018,19802,198,28.765353226177158
-7.2258572,107.9346351,19809,198,16.29747322304365
-7.2263122,107.9346305,19806,198,29.199603955929696
-2.6310652,115.0806326,34407,344,20.191181725995268
-2.247565,115.2935567,34704,347,8.71573408887868
-2.4102327,115.2612804,34507,345,2.3126197854592005
-2.4526793,115.195431,34610,346,64.98613693546771
-7.3446417,110.4984707,24409,244,77.79833330595469
-7.3435675,110.5003991,24410,244,3.8851692512035774
-7.3437562,110.5004487,24402,244,4.722044494556901
-7.3437624,110.4993223,24403,244,4.6491596573565825
3.1053068,99.5542144,2703,27,15.863726541805384
3.1052818,99.5551271,2709,27,5.678493543955833
3.6222736,98.6726289,3005,30,26.57700325635467
3.4987728,98.7676104,2101,21,20.962562115616496
3.4984642,98.7670407,2105,21,5.517311477097356
3.6219196,98.6727397,3007,30,25.294404756187213
3.6222841,98.6729648,3003,30,2.819518343235249
3.6222737,98.6729789,3004,30,1.1806539620224203
3.8587306,98.4862836,2204,22,29.914058486824345
3.8587304,98.4861779,2205,22,18.186429724674543
-1.5539375,99.0208811,3302,33,9.707474634730211
-1.5541899,99.0206922,3306,33,8.45026866082676
-1.5541814,99.0204311,3307,33,5.427733921499781
0.5501483,123.066345,40806,408,12.055492955387605
-1.3754458,102.1671415,7610,76,27.804735501620904
-2.4526588,102.3236066,6904,69,7.710703260543191
3.8579511,98.486567,2202,22,15.13200620467777
3.8579055,98.4868869,2203,22,12.69164481285545
3.856535,98.4861099,2209,22,21.413579337152097
3.8565599,98.4866336,2208,22,16.5723871996378
-6.1514096,106.8028165,16001,160,30.973279974485873
-7.2258748,107.9344861,19805,198,31.406021845357895
3.4988704,98.7675406,2103,21,12.958623296994444
3.4983616,98.7679119,2104,21,6.300909002109855
3.4986281,98.7682417,2110,21,16.087373208172355
3.4988005,98.7677055,2109,21,14.797883835737577
3.4280166,98.4919052,2305,23,44.62132102357242
3.8578483,98.4861867,2201,22,2.069384543254223
3.8576477,98.486818,2206,22,16.72029440012851
3.8577746,98.4867676,2207,22,3.1626811128918697
3.8566661,98.4864032,2210,22,5.639256140625129
3.427565,98.4918083,2306,23,43.06571199440634
3.4243412,98.4915343,2309,23,1.2424770224143025
3.1051798,99.5552586,2701,27,2.0273709608538977
3.1051067,99.5542481,2702,27,36.785189657189626
3.1055744,99.5540349,2706,27,8.798357380823266
3.1050076,99.5556182,2708,27,2.077633733843625
3.2133808,99.571757,2602,26,9.061459386982577
3.213666,99.5722803,2604,26,1.3888991813363212
3.2144128,99.5714666,2609,26,6.805941792759813
1.8403088,127.6489151,45601,456,10.926285037529322
0.4668864,121.9520107,40409,404,46.33317438764544
0.4657996,121.9521152,40410,404,147.78502501117518
0.4917005,121.8286356,40310,403,5.590674451256663
0.4916595,121.8285113,40309,403,6.508165230630121
0.4565231,121.9371506,40209,402,7.166277027082557
0.4565414,121.9372516,40210,402,5.506368796945745
1.8404908,127.6480789,45610,456,2.4113097626193682
1.8403971,127.6480342,45606,456,7.7199404668611304
1.8407196,127.6479735,45605,456,12.342716660774274
1.8407383,127.6482417,45609,456,1.585714944901154
0.2440383,127.9157567,45802,458,11.715208934299241
-5.2387449,103.9606089,13006,130,60.735015280164355
-0.9446892,136.0080529,48407,484,35.642369981496074
-0.926894,135.7820332,48104,481,6.661952016144695
-0.9287223,135.7828013,48102,481,20.381659053599932
-0.9292516,135.7825683,48107,481,19.10989448222156
-0.9267483,135.7819184,48110,481,13.894964782737597
3.4984666,98.7682328,2102,21,26.663513924858748
3.4987039,98.7681306,2108,21,8.996189169467423
3.499016,98.7673274,2107,21,4.601095716205904
3.4987268,98.7680129,2106,21,4.32390910002172
3.2132214,99.5714445,2601,26,29.856654214498864
3.2136014,99.5729013,2603,26,17.476752798304258
-0.928395,135.7828199,48108,481,29.864957671008742
-0.9295786,135.7827138,48103,481,12.298244943844447
-0.9260811,135.7816946,48106,481,14.16098629924651
-1.5546298,99.0198174,3308,33,3.7503175750260507
-6.1282317,106.7991315,16102,161,24.34669889876415
-6.1282306,106.7990341,16105,161,13.504038918272624
-6.1279988,106.7992586,16107,161,11.544595989700314
-6.1577362,106.8218459,15604,156,0.10926736826715387
-6.1578892,106.8218982,15602,156,18.023428241393013
-6.1576453,106.8221449,15603,156,3.7069647665846905
-6.1346973,106.8170449,16401,164,4.613604565944683
-6.1515368,106.8026453,16003,160,32.77284480440454
-6.1508709,106.8026985,16006,160,5.364244835504331
-6.1515829,106.8028615,16007,160,30.596119933419605
-6.1347107,106.8169471,16404,164,2.923357314365252
-6.1363115,106.8168014,16405,164,19.513274901346524
-6.1346793,106.8168693,16410,164,2.9318110855576336
-0.9290317,135.7828758,48101,481,20.07386891243309
-0.9272361,135.7823489,48105,481,15.214657110552482
-0.9263887,135.7817656,48109,481,17.553230368291576
-2.4525783,102.3236567,6910,69,5.108702475685105
-2.4529201,102.3238869,6903,69,50.15827361706026
-2.4531889,102.3239289,6905,69,75.81580923890404
-7.253211,107.9363874,19901,199,17.59811157322105
-7.253125,107.9360186,19904,199,39.263417532184725
-7.2529417,107.9366983,19905,199,20.368773698763192
-7.25317,107.936814,19909,199,29.843423788223326
-0.0214847,109.3322079,32506,325,27.027407695760406
-0.0220907,109.3325603,32509,325,46.48458909352229
-0.0220278,109.3324179,32510,325,29.85873576830625
-0.0312891,109.350117,32701,327,2.1620465059800424
-0.0313339,109.349541,32702,327,32.00295344326253
-0.0318257,109.3502392,32707,327,19.785997979965785
-0.0020707,109.2896136,32607,326,7.371598136437945
-0.0020861,109.2896163,32608,326,7.095208277839639
-0.0016171,109.2896975,32609,326,0.2604992034402815
-0.0016169,109.2893304,32610,326,10.320445542288446
-0.0221395,109.2800466,32404,324,0.1805595744353788
-0.0221474,109.2800041,32405,324,3.0897820159781615
-0.0228069,109.2803983,32406,324,8.09653225292616
-4.4075441,119.6293042,41606,416,40.571876516136236
-4.4075818,119.6289621,41607,416,41.94051812552912
-7.2260639,107.9344577,19801,198,30.33064211438793
-7.2261907,107.9346244,19803,198,32.23812453448772
-6.2002494,106.7964723,15501,155,0.7997480912886842
-6.2011195,106.7963547,15502,155,0.0673537707727209
-6.2011344,106.7968681,15509,155,3.0203703505109565
-3.9793613,114.9304657,34207,342,24.555406230245175
-3.9794179,114.930084,34208,342,20.22536937178095
-2.4525439,102.3237097,6906,69,6.782626493231728
-2.452961,102.3238741,6907,69,52.65938826056833
-2.4532337,102.3237563,6908,69,66.97800956963879
-3.9799457,114.9306425,34201,342,4.955259043016212
-3.9799375,114.9304225,34203,342,7.196973287107572
-3.9799265,114.9304299,34202,342,6.858510065745918
-7.2260803,107.9347504,19808,198,17.70423760337507
-7.2533661,107.9354873,19907,199,60.21477758685124
-7.2531667,107.9364034,19902,199,15.779724949295181
-7.2518269,107.9355984,19908,199,8.20932537151072
-5.4676292,119.6811024,41102,411,11.48887402330164
-5.4679287,119.6821331,41104,411,37.04370328578632
-5.4690987,119.6822315,41103,411,65.17539403079002
-5.4880779,119.7165248,41205,412,48.35725802280978
-5.487572,119.7161003,41202,412,13.345444784029317
-5.1931035,119.4445135,41304,413,0.48958881370989105
-5.1929543,119.4450647,41302,413,46.4748351832116
-5.4858044,119.7159613,41208,412,13.145591288984166
-5.4894997,119.715866,41207,412,10.044624749040267
-5.1929955,119.4449627,41301,413,41.23340756514552
-5.1927443,119.4452352,41309,413,48.287318565979035
-5.1926798,119.4453958,41307,413,36.59234934584845
-5.1870057,119.5521368,41401,414,9.290866592174993
-5.1869023,119.5532466,41403,414,5.732852222655562
-5.1868057,119.5582651,41409,414,10.434107537612256
-5.1287523,119.434529,42107,421,0.028474263741111734
-5.1287701,119.4345358,42102,421,1.8095366457150692
-5.055992,119.5592043,41502,415,1.1686798563278031
0.3264962,109.2953471,32001,320,8.572931038717421
0.325172,109.2949116,32003,320,38.08783731586658
-6.1999058,106.7952772,15505,155,7.239140345066282
-6.2017057,106.7967814,15507,155,3.3580924428254026
-6.2005901,106.7968974,15506,155,3.2991443708917987
-3.9800353,114.931122,34209,342,6.157536577879178
-3.9796838,114.9307578,34206,342,12.732028947010779
-3.9810084,114.9303098,34210,342,10.028240191688946
-1.4831886,102.4487742,7507,75,24.57874729045136
-1.4831142,102.4487317,7509,75,15.058481844917996
-6.2010938,106.7967132,15510,155,7.752769207797674
-3.9755457,114.9549002,34205,342,132.01284466746677
-7.8460698,112.5272874,28301,283,14.921437873648186
-7.902171,112.5652379,28404,284,23.15463925631395
-5.0567539,119.560528,41506,415,10.892641388132937
-5.1293336,119.4341318,42106,421,18.403730092145885
-5.0557188,119.5598253,41508,415,8.44209800182697
-7.8461514,112.5274859,28310,283,36.20907912288931
-6.1425404,106.9041885,16307,163,0.7098733795623352
-6.1432515,106.9054827,16304,163,4.648379859185299
-6.1430659,106.9056172,16308,163,13.264230527681168
0.3259004,109.2950469,32002,320,19.213638832438225
0.3255498,109.2952098,32008,320,2.8290974188403983
0.3256442,109.2924693,32009,320,8.512828251693007
0.3255541,109.2923627,32004,320,6.34083680395351
0.3259961,109.2920334,32010,320,16.430407015801023
-3.4178371,114.8256376,34306,343,9.77741059465552
-3.4175935,114.8258226,34310,343,36.32777693422529
-3.4175917,114.825395,34305,343,37.92379189371436
-3.97988,114.930668,34204,342,1.0154081393666279
-3.4176413,114.8254326,34304,343,32.2721866252644
-8.6619808,116.140704,29608,296,39.61283945168277
-8.6624417,116.1411417,29609,296,12.096752221895148
-8.6621732,116.1408257,29603,296,21.669352714012643
-3.4172154,114.8257476,34302,343,78.71927906646371
-3.4184477,114.8257916,34303,343,58.78868601203428
-3.4173466,114.8256558,34301,343,64.3940011202489
-7.9020518,112.5646275,28410,284,8.34864092061748
-7.9014113,112.5650873,28409,284,6.015517404139046
-7.9017064,112.5660484,28408,284,12.059461917262409
-7.8460278,112.5273615,28305,283,24.26114082787073
-7.8461379,112.527656,28309,283,42.371866027366
0.3261138,109.2922955,32006,320,15.331779013521444
0.3267056,109.2953482,32005,320,2.629928598889015
-1.3747443,102.168176,7603,76,5.494585514474061
-1.3794882,102.1650153,7605,76,18.34822005219469
-1.3759512,102.1671535,7604,76,5.464733317638786
-7.1475738,108.0403491,19710,197,4.706128752511382
-7.1491612,108.0396848,19701,197,23.425461610218086
-3.4182355,114.8258711,34307,343,35.394185548389565
-3.4177393,114.8258122,34308,343,20.109403362254245
-3.4178199,114.8257666,34309,343,11.273732910604433
-8.6633076,116.1405113,29610,296,4.079616649666602
-4.4091848,119.6301111,41605,416,5.845117095524151
-4.4091951,119.6301016,41603,416,5.025060911766592
-0.6531981,100.7614779,4204,42,21.218569836384024
-0.6544018,100.761395,4201,42,16.453370521703818
-1.3745049,102.1685403,7609,76,2.6470679685705782
-1.3774587,102.165594,7606,76,52.15375526469957
-1.3795486,102.1648352,7607,76,33.578867315384976
-1.5542581,99.0204984,3309,33,12.056368331838895
-1.5544616,99.0205513,3310,33,0.2027618031777807
-1.5568449,99.0195552,3304,33,57.53747955532882
-7.8464549,112.5277016,28306,283,12.511300279076108
-7.9026581,112.5653986,28405,284,50.40309580343584
-7.9026349,112.565236,28406,284,45.344841872153836
-7.9019438,112.5655589,28407,284,10.272455604077356
-7.8461082,112.5275215,28302,283,40.13596859100619
-7.8461866,112.5275889,28304,283,43.06902382374925
-7.8462311,112.5273345,28303,283,21.27125023617144
-4.40899,119.6300083,41609,416,9.518362219197632
-4.4089214,119.6298547,41608,416,2.202898787332892
-4.4088517,119.63022,41610,416,17.085802812368165
-7.1488016,108.039556,19702,197,4.425958614584294
-7.1058585,107.9719124,19602,196,9.274868529657523
0.6306833,122.9758966,40004,400,3.0975219308438198
0.6297291,122.9761451,40002,400,4.027812044468981
0.6292846,122.976135,40001,400,3.821963033813236
0.62988,122.977349,40003,400,4.879215338263382
0.3264146,109.2923861,32007,320,41.19528820957298
0.4673236,121.9530842,40402,404,15.754345335826239
1.5182327,124.9168091,38604,386,4.24090106588724
0.5548164,122.8898452,39908,399,10.927639954261888
0.5548717,122.8898032,39907,399,5.08783014245138
-1.9236126,100.8992816,3607,36,8.951702171932466
-1.9230985,100.899284,3610,36,28.881602772252652
-0.6577539,100.5906276,3701,37,57.91088969673025
-0.6580983,100.5900474,3708,37,3.0808404530777524
-0.6601402,100.5905025,3709,37,59.32403769741587
-1.9236579,100.8994119,3603,36,3.360458769497153
-1.9236911,100.8994077,3605,36,0.3170762868969296
0.455912,121.9370853,40208,402,16.78730937558051
0.4557085,121.9366369,40205,402,17.979908474583265
0.4553813,121.9364521,40207,402,37.986604624300696
0.455904,121.9374204,40206,402,17.06738544253527
1.518745,124.9175433,38603,386,14.368850939136367
1.5188582,124.9172605,38602,386,26.559218768066756
-1.9236663,100.8999215,3604,36,0.6844328568320742
-0.6641225,100.5907015,3710,37,53.55813179870841
-0.6601141,100.5887803,3707,37,71.90423629368807
-0.6591288,100.59053,3703,37,27.667319109369288
-0.6589984,100.5903687,3704,37,11.566268925784406
-1.9237965,100.8977126,3601,36,1.771848194079024
-6.1775906,106.9020578,16501,165,16.302080339651788
-6.1775427,106.9021127,16504,165,14.204881084022972
-6.1775226,106.9020329,16503,165,10.826089231277926
0.467233,121.953935,40407,404,31.312516955588062
0.4663826,121.9520414,40405,404,102.2581540261085
0.4665891,121.9494459,40408,404,32.7577084832757
0.4663036,121.9515663,40406,404,102.6336996638374
-6.1429701,106.9055728,16309,163,14.92082319637284
-6.1429685,106.9055725,16310,163,14.989804866752408
-6.1430949,106.9054663,16305,163,2.6141402559472433
0.4982868,121.8298658,40308,403,17.993927781294342
0.4987379,121.8298217,40307,403,19.696508968271097
0.4990289,121.8298075,40305,403,17.437253450137217
0.4992832,121.8297185,40306,403,24.413788617515586
3.0244842,99.7204183,1702,17,5.9962741969617674
-3.8573826,119.8007089,41906,419,14.402425959997112
-3.8572143,119.8034432,41905,419,22.588173881780044
-3.856997,119.800582,41904,419,19.234376152569045
-3.8584337,119.8017332,41908,419,2.662561238266685
1.1368986,127.4697647,45701,457,38.78236785930517
1.1371009,127.4698494,45703,457,19.40620667727067
1.1373176,127.4697547,45706,457,16.445686616614957
1.1377896,127.4694428,45705,457,15.163878689971266
1.1367102,127.4703286,45709,457,5.70134702214034
1.8405397,127.6481681,45602,456,7.6882074947613885
1.8405235,127.6480274,45604,456,8.024319091097878
1.8399904,127.6480511,45607,456,8.170926518930994
1.8397185,127.6480004,45608,456,15.537092690277523
-8.72017,116.2820195,29810,298,13.822896641804446
-0.6024269,100.11681,4306,43,0.8248851778357927
-0.6049769,100.1180811,4309,43,4.5459341498383035
-0.6536551,100.1616883,4406,44,0.7093566020520347
3.0196777,99.7220825,1707,17,16.692995339090544
-1.9750995,138.9834014,48502,485,30.090905154121447
-1.9752036,138.9840773,48504,485,26.630482609469464
-1.9756114,138.9886621,48507,485,23.36230912637512
-5.2316223,104.9311188,12603,126,75.71934893358338
-5.2304188,104.9308583,12605,126,9.70949947122708
-5.2310082,104.9295979,12609,126,66.9229728734811
-5.2310858,104.9297481,12610,126,53.71335417540125
3.024447,99.7202501,1709,17,1.0647800377468952
3.0219049,99.722356,1710,17,10.576837635121537
3.0179498,99.7210754,1708,17,17.03139605774396
-1.9750901,138.9824755,48503,485,47.25924359113677
-1.9751035,138.9836235,48510,485,25.55837294369173
-1.9743971,138.9827009,48505,485,32.900913720772635
-6.0993441,106.9284953,16601,166,0.7584290708739011
-6.09907,106.9289461,16607,166,6.89497504296209
-6.0993472,106.9289246,16603,166,12.64108768396997
-8.7201883,116.2822386,29808,298,1.6446083496449677
-8.7198633,116.2821734,29805,298,20.63066431888144
-8.7203182,116.2815334,29807,298,52.96806326821105
-8.6725434,116.2730117,30007,300,8.405248736862239
-8.6719279,116.2725173,30006,300,61.76095708626062
-8.671847,116.272683,30009,300,43.05075096807177
-1.9755233,138.9830533,48501,485,83.62179547915923
-1.9750667,138.9830533,48508,485,33.58440203342476
-1.9746988,138.9820117,48506,485,13.844409410188431
-7.1045889,107.9712472,19601,196,2.192539777256681
-7.1055356,107.971565,19608,196,9.718584230317395
-7.253149,107.936441,19903,199,11.742154022951878
-7.1477692,108.0400848,19706,197,15.97715317514446
1.5196006,124.9146597,38606,386,8.717468800305872
1.5195778,124.91468,38607,386,6.246860422652093
-5.2313015,104.9304782,12602,126,2.8513983262644675
-5.230515,104.9297488,12608,126,30.732828421150554
-7.14922,108.0398216,19703,197,39.72783385166543
-7.1505432,108.0399356,19705,197,7.639161129411594
-7.1504249,108.0398401,19709,197,3.3053023678150346
-7.8464013,112.5276068,28308,283,22.998321914004023
-7.9021182,112.5654405,28401,284,12.565001348446936
-8.0666435,112.7565713,25409,254,5.325292552694951
-8.0645298,112.7579148,25408,254,31.60906314121079
-7.9022706,112.565578,28403,284,14.80114990697662
-7.9023006,112.5652157,28402,284,25.623393422561282
-8.0644507,112.7571174,25401,254,14.8860874222247
-8.0650367,112.7578517,25407,254,25.48477915817289
-1.9753233,138.9875238,48509,485,29.614521818637073
-7.1055256,107.9719958,19605,196,37.392246634739315
-7.1054871,107.9711248,19603,196,16.196434599853394
-7.2263624,107.9342952,19810,198,8.524345861260429
-6.1431633,106.9053533,16302,163,17.336213377884132
-7.2518233,107.9355283,19910,199,13.4957623433872
-7.1497844,108.0397159,19704,197,8.51490517122265
-7.1506773,108.0396423,19708,197,24.719171583273795
-7.1506047,108.0396557,19707,197,23.365835378865093
-7.1057551,107.9713408,19604,196,4.201380560994336
-7.105404,107.9719132,19607,196,43.57084468843258
-7.1051638,107.9714919,19609,196,21.079201820525892
0.4674005,121.9531736,40403,404,8.121040557639962
0.4673008,121.9515468,40404,404,1.675214959516302
0.5715716,123.0919594,40606,406,17.00779651720113
1.5195147,124.9138314,38605,386,3.587780531999148
-7.2534245,107.9357752,19906,199,27.516782170834414
-5.231528,104.9302209,12601,126,2.190361746265473
-5.2314433,104.93082,12604,126,38.13614997791432
-5.2288467,104.9313683,12606,126,15.3731438305078
-5.2299183,104.9303,12607,126,7.773276659824016
-1.4826835,102.4489971,7505,75,3.158277195851644
-1.4833816,102.4481009,7506,75,1.6549582057490644
-1.4828947,102.4486418,7508,75,10.850156493547747
-1.483182,102.4482502,7510,75,8.102334609494699
-1.3746947,102.1678807,7601,76,29.561198231854927
-1.376965,102.1658933,7602,76,51.176816515672435
-1.37825,102.165617,7608,76,10.981065851544013
-6.1428327,106.9056165,16303,163,27.3440417157432
-6.1431635,106.9056631,16306,163,11.43321834395599
-6.1433671,106.9054422,16301,163,3.531967198504685
-6.1762467,106.9028404,16505,165,0.37640566547585275
-6.1763916,106.9027875,16507,165,0.18552852485049665
-6.1767234,106.9014341,16510,165,23.560298250266726
-6.9324709,111.0637841,23603,236,30.711009357655556
-7.1309651,110.8988853,23403,234,15.034715176654517
-8.7138378,116.3010681,30108,301,5.254335354736256
-8.71505,116.3012676,30101,301,126.04859439539489
-8.7129229,116.302117,30107,301,97.56275988000164
-6.8141299,107.9638667,21002,210,32.94996399919998
-8.7201207,116.2814576,29806,298,33.71579911772322
-8.6726309,116.2728846,30004,300,3.7671437134455776
-8.6726038,116.2729568,30005,300,8.17033033374445
-8.6724096,116.2729507,30008,300,6.539582511481879
-8.661918,116.1407352,29604,296,32.889353822552614
-8.6601083,116.1408872,29605,296,2.9389096337211096
-8.6621246,116.1409009,29606,296,26.38453430552392
-8.719728,116.2821736,29804,298,26.488488735247508
-8.7198408,116.2822915,29809,298,27.971053020039413
-7.343286,110.5005404,24404,244,6.591203676371177
-7.3462108,110.5001952,24408,244,14.366826920194207
-7.3436217,110.5005499,24407,244,13.670671165931962
-6.7299549,111.0568805,23506,235,21.543848953675095
-7.1038045,110.9190395,23305,233,19.88753104326403
3.0207753,99.7225654,1706,17,97.63644051561492
3.237354,99.2609779,1801,18,14.924306138869595
3.2363981,99.2607485,1805,18,26.308066618091487
3.2378375,99.256588,1806,18,7.527012148860594
3.0244952,99.7206899,1701,17,8.4943282074636
3.0178871,99.7211613,1703,17,26.336568920793567
-0.3326833,111.8810411,32301,323,11.576958340829579
-0.3314142,111.8817357,32309,323,1.3235431029007365
-0.3318343,111.8819451,32308,323,3.969131976981249
-0.3322309,111.8855425,32310,323,5.492389181428509
-0.3323827,111.8847606,32307,323,18.607617769309456
-6.1775486,106.9022524,16502,165,8.127080842958
-0.3332248,111.8808984,32302,323,20.769880970655823
-0.3311478,111.8826904,32303,323,62.01131476311316
-0.3315558,111.882391,32304,323,31.69238884639087
-6.0984935,106.9301689,16610,166,10.375792152849955
-8.6723656,116.2733646,30010,300,24.689178256027724
-8.7132615,116.3009654,30110,301,33.25480474217148
-6.0979905,106.9288386,16602,166,8.0966671490758
-6.0982852,106.9294257,16608,166,10.522772550165792
-6.0984513,106.9288307,16609,166,3.033755026638518
3.2376861,99.2611558,1804,18,5.567578604798497
3.2371795,99.26119,1807,18,42.50717169092092
-8.0661098,112.7565536,25402,254,8.095055599112618
-8.0651866,112.7570946,25403,254,13.861081934126501
-8.0661229,112.7566288,25410,254,7.516290684368341
-6.1765421,106.9024831,16508,165,10.794630654893405
-6.1773308,106.9025062,16506,165,3.608658669872191
-6.1766897,106.9023505,16509,165,12.813679073007327
-1.9236265,100.8971886,3606,36,21.72307927405324
-0.6592142,100.5895599,3705,37,13.14264401093281
3.2364379,99.2606717,1803,18,16.705547980997366
3.2375339,99.257322,1810,18,8.699352400568683
3.2375278,99.2572133,1809,18,13.443614544253874
-0.3319267,111.8825317,32305,323,51.6226756851105
-0.3324451,111.881895,32306,323,7.340471040376672
-1.4828483,102.4486422,7501,75,15.135659953444126
-1.4838165,102.4492193,7502,75,51.21885829986675
-1.4835395,102.4477299,7503,75,5.80576450616245
-1.4843287,102.4464247,7504,75,8.16800031698708
-7.1055107,107.9720419,19606,196,41.88479060618443
-7.1054959,107.9720693,19610,196,45.14340348060555
0.9775756,127.9436041,46001,460,33.11060685291908
0.9777368,127.9432835,46003,460,24.2427900652549
0.9777947,127.9421279,46009,460,6.43504496614821
0.9783562,127.9432884,46005,460,18.531193921145963
0.9783499,127.9427804,46007,460,0.27627910588490173
0.978638,127.9429319,46008,460,16.10971687409615
0.9780568,127.9420989,46010,460,13.802998974159872
-8.6619177,116.1407173,29601,296,32.66459324118819
-8.6618282,116.1410436,29602,296,16.927415540820505
-8.6602149,116.1408315,29607,296,6.3687651583351705
-6.8142858,107.9641353,21009,210,58.636287303962824
-6.8148199,107.9642168,21007,210,18.08601148172822
-6.8147653,107.9632419,21010,210,42.81599006973085
-4.1015017,138.9519467,47806,478,23.26999616699336
-4.1018951,138.9520102,47801,478,12.98377879815378
-4.1019567,138.951265,47803,478,5.532490984997498
3.1274783,99.141835,1901,19,6.378251755108078
3.127463,99.1420242,1902,19,14.689593566051027
-8.616278,116.1483292,29710,297,22.463815372721
-0.4251585,116.9712127,35803,358,6.133248506923487
-0.426044,116.9708833,35802,358,4.413322722586061
-0.425871,116.9702874,35801,358,11.810946953738998
-8.6162334,116.1477756,29707,297,25.50797037614701
-8.6159446,116.148118,29708,297,30.06364277637365
-8.6159233,116.148162,29709,297,28.249397135506776
-6.2072535,106.7747088,15907,159,37.576620477540814
-6.2070852,106.7749864,15909,159,21.022570747662204
-6.2067724,106.7751254,15902,159,12.848663449844324
-2.5251116,121.3558089,42008,420,2.832601479626132
-2.5271716,121.357763,42009,420,9.690644891362233
-2.5276098,121.3578233,42007,420,16.636305967416845
-2.5274033,121.3574328,42001,420,19.763468783398647
-7.3437077,110.5017317,24405,244,3.6949356533821023
-7.3444527,110.4990541,24406,244,68.12853744585755
